"","geo_type","region","transportation_type","alternative_name","sub.region","country","X2020.01.13","X2020.01.14","X2020.01.15","X2020.01.16","X2020.01.17","X2020.01.18","X2020.01.19","X2020.01.20","X2020.01.21","X2020.01.22","X2020.01.23","X2020.01.24","X2020.01.25","X2020.01.26","X2020.01.27","X2020.01.28","X2020.01.29","X2020.01.30","X2020.01.31","X2020.02.01","X2020.02.02","X2020.02.03","X2020.02.04","X2020.02.05","X2020.02.06","X2020.02.07","X2020.02.08","X2020.02.09","X2020.02.10","X2020.02.11","X2020.02.12","X2020.02.13","X2020.02.14","X2020.02.15","X2020.02.16","X2020.02.17","X2020.02.18","X2020.02.19","X2020.02.20","X2020.02.21","X2020.02.22","X2020.02.23","X2020.02.24","X2020.02.25","X2020.02.26","X2020.02.27","X2020.02.28","X2020.02.29","X2020.03.01","X2020.03.02","X2020.03.03","X2020.03.04","X2020.03.05","X2020.03.06","X2020.03.07","X2020.03.08","X2020.03.09","X2020.03.10","X2020.03.11","X2020.03.12","X2020.03.13","X2020.03.14","X2020.03.15","X2020.03.16","X2020.03.17","X2020.03.18","X2020.03.19","X2020.03.20","X2020.03.21","X2020.03.22","X2020.03.23","X2020.03.24","X2020.03.25","X2020.03.26","X2020.03.27","X2020.03.28","X2020.03.29","X2020.03.30","X2020.03.31","X2020.04.01","X2020.04.02","X2020.04.03","X2020.04.04","X2020.04.05","X2020.04.06","X2020.04.07","X2020.04.08","X2020.04.09","X2020.04.10","X2020.04.11","X2020.04.12","X2020.04.13","X2020.04.14","X2020.04.15","X2020.04.16","X2020.04.17","X2020.04.18","X2020.04.19","X2020.04.20","X2020.04.21","X2020.04.22","X2020.04.23","X2020.04.24","X2020.04.25","X2020.04.26","X2020.04.27","X2020.04.28","X2020.04.29","X2020.04.30","X2020.05.01","X2020.05.02","X2020.05.03","X2020.05.04","X2020.05.05","X2020.05.06","X2020.05.07","X2020.05.08","X2020.05.09","X2020.05.10","X2020.05.11","X2020.05.12","X2020.05.13","X2020.05.14","X2020.05.15","X2020.05.16","X2020.05.17","X2020.05.18","X2020.05.19","X2020.05.20","X2020.05.21","X2020.05.22","X2020.05.23","X2020.05.24","X2020.05.25","X2020.05.26","X2020.05.27","X2020.05.28","X2020.05.29","X2020.05.30","X2020.05.31","X2020.06.01","X2020.06.02","X2020.06.03","X2020.06.04","X2020.06.05","X2020.06.06","X2020.06.07","X2020.06.08","X2020.06.09","X2020.06.10","X2020.06.11","X2020.06.12","X2020.06.13","X2020.06.14","X2020.06.15","X2020.06.16","X2020.06.17","X2020.06.18","X2020.06.19","X2020.06.20","X2020.06.21","X2020.06.22","X2020.06.23","X2020.06.24","X2020.06.25","X2020.06.26","X2020.06.27","X2020.06.28","X2020.06.29","X2020.06.30","X2020.07.01","X2020.07.02","X2020.07.03","X2020.07.04","X2020.07.05","X2020.07.06","X2020.07.07","X2020.07.08","X2020.07.09","X2020.07.10","X2020.07.11","X2020.07.12","X2020.07.13","X2020.07.14","X2020.07.15","X2020.07.16","X2020.07.17","X2020.07.18","X2020.07.19","X2020.07.20","X2020.07.21","X2020.07.22","X2020.07.23","X2020.07.24","X2020.07.25","X2020.07.26","X2020.07.27","X2020.07.28","X2020.07.29","X2020.07.30","X2020.07.31","X2020.08.01","X2020.08.02","X2020.08.03","X2020.08.04","X2020.08.05","X2020.08.06","X2020.08.07","X2020.08.08","X2020.08.09","X2020.08.10","X2020.08.11","X2020.08.12","X2020.08.13","X2020.08.14","X2020.08.15","X2020.08.16","X2020.08.17","X2020.08.18","X2020.08.19","X2020.08.20","X2020.08.21","X2020.08.22","X2020.08.23","X2020.08.24","X2020.08.25","X2020.08.26","X2020.08.27","X2020.08.28","X2020.08.29","X2020.08.30","X2020.08.31","X2020.09.01","X2020.09.02","X2020.09.03","X2020.09.04","X2020.09.05","X2020.09.06","X2020.09.07","X2020.09.08","X2020.09.09","X2020.09.10","X2020.09.11","X2020.09.12","X2020.09.13","X2020.09.14","X2020.09.15","X2020.09.16","X2020.09.17","X2020.09.18","X2020.09.19"
"3986","county","Polk County","walking","","Iowa","United States",100,109.93,97.67,98.94,75.79,101.95,74.01,88.84,94.21,91.87,102.48,118.49,146.77,78.96,92.09,103.41,103.65,133.13,147.85,195.48,133.81,148.59,103.9,102.12,119.88,115.58,148.86,81.65,91.3,98.34,93,84.08,130.87,177.4,95.14,93.41,94.3,105.72,132.63,223.49,230.85,101.27,89.18,99.42,104.66,109.16,139.62,193.6,105.46,100.02,111.81,125.05,119.84,168.86,213.1,113.06,91.95,109.79,110.84,99.83,122.46,109.4,67.06,71.22,71.89,53.23,55.21,64.25,63.69,41.81,57.44,64.05,65.3,66.03,64.58,61.14,55.88,76.82,75.14,75.84,70.19,60.64,70.91,60.95,69.68,85.67,73.46,64.87,81.77,67.54,34.84,71.27,68.05,64.27,63.16,81.46,85.04,76.36,82.06,86.29,86.9,87.86,84.52,93.65,77.9,94.97,82.06,76.92,93.75,125.1,94.09,83.39,83.53,85.04,95.79,90.65,109.95,103.15,67.8,84.11,75.81,97.19,106.08,150.52,129.77,92.76,113.73,127.8,126.57,137.97,146.16,143.66,105.89,103.73,126.21,148.35,152.27,199.01,187.18,129.33,141.93,152.83,159.29,159.77,182.35,171.68,126.67,154.12,132.58,138.04,168.98,193.44,201.83,143.81,151.24,164.44,170.76,166.92,206.16,206.92,129.96,143.52,167.78,185.19,182.78,217.05,218.15,144.12,171.15,163.96,180.6,186.92,175.76,155.33,127.19,169.56,174.85,199.57,231.59,273.05,250.35,157.44,175.21,170.23,168.36,206.71,237.22,232.75,154.12,157.49,166.82,178.62,200.43,238.86,237.99,140.8,167.71,187.83,182.09,192.31,229.07,228.83,146.5,165.76,180.96,185.12,175.09,235.68,229.96,144,156.79,188.84,196.25,205.05,231.31,253.33,157.87,175.91,174.06,175.64,184.11,230.7,249.82,153.02,161.7,168.17,166.46,166.75,201.27,214.88,143.62,152.61,160.16,172.73,180.04,210.19,219.16,152.8,140.51,138.18,139.38,157.66,191.2,207.84,148.95,154.17,175.4,172.2,174.85,222.79,236.67
"4000","county","Pottawattamie County","driving","","Iowa","United States",100,98.79,98.22,107.67,74.37,102.36,89.9,99.68,96.5,76.21,91.34,120.97,140.64,99.5,94.24,97.04,96.27,104.56,130.49,141.21,92.58,99.32,101.29,99.49,103.71,129.29,138.02,105.88,95.62,100.45,98.57,103.55,155.58,162.48,131.92,113.47,100.85,96.64,118.62,144.76,154.95,116.33,94.55,99.79,105.86,112.96,144.85,165.45,116.89,103.66,112.35,111.95,124.25,160.48,168.5,115.74,102.74,110.96,113.02,118.43,135.19,117.6,95.96,97.11,88.32,85.3,79.44,88.71,81.35,58.67,70.9,73.36,71.27,71.05,79.8,67.98,62.31,70.54,73.83,75.59,69.66,71.26,68.4,58.49,67.89,75.87,72.4,72.06,81.11,71,39.59,69.1,72.49,81.86,69.88,86.1,85.61,71.05,83.97,80.58,86.74,91.73,95.31,89.89,80.84,87.84,90.86,91.35,100.49,115.13,104.65,88.16,89.79,100.92,98.83,98.87,122.88,118.93,91.61,NA,NA,100.15,115.38,141.27,118.81,106.86,115.32,126.31,124.27,139.99,149.33,146.16,113.63,111.32,119.78,128.9,136.21,161.38,139.32,126.63,129.29,130.87,135.15,144.15,172.6,164.48,138.45,140.7,134.9,144.84,160.91,182.01,187.57,156.12,152.03,157.97,151.75,154.68,191.06,191.73,139.58,159.78,162.72,169.05,180.08,208.74,229.65,181.79,166.1,171.57,185.44,200.35,200.87,146.8,170.09,179.75,176.87,176.28,203.74,222.93,232.43,188.1,165.86,167.4,169.19,186.03,233.77,223.56,181.08,161.71,174.96,183.36,190.38,242.85,242.52,186.43,172.69,171.78,171.47,191.91,235.85,254.39,199.35,176.15,167.34,169.67,193.32,223.16,251.97,199.21,169.72,168.87,175.8,192.63,223.89,231.19,176.19,164.56,162.25,163.61,174.44,205.99,232.39,171.78,149.07,149.1,148.1,170.49,188.46,196.52,154.31,149.98,148.57,151,166.15,218.2,211.79,172.63,158.8,140.93,136.43,160.4,184.78,203.08,160.37,147.7,156.01,149.08,162.09,202.08,208.76
"4002","county","Poweshiek County","driving","","Iowa","United States",100,101.12,92.9,121.69,82.54,94.69,100.56,113.94,110.31,88.87,93.16,107.91,145.58,102.09,97.96,98.06,93.72,109.34,143.19,152.63,108.47,113.07,98.42,97.81,106.53,125.06,142.06,104.75,91.68,96.17,99.34,98.98,154.98,172.08,136.04,117.56,99.29,103.73,117.61,155.69,152.37,125.83,95.05,91.73,110.72,123.28,171.41,171.57,136.14,104.13,111.84,104.44,125.68,166.82,167.23,143.24,108.78,123.33,105.97,118.43,164.47,132.11,125.42,114.29,101.33,92.45,104.85,108.32,104.85,76.98,69.78,80.09,71.06,72.03,80.91,70.95,67.53,77.03,75.04,71.41,74.37,84.38,76.37,64.01,67.33,68.61,77.03,77.03,84.94,68.1,47.88,74.22,80.7,79.17,86.01,84.23,82.85,73.92,78.82,93.98,86.98,85.71,98.98,93.72,89.33,82.44,81.73,87.54,96.84,134.1,113.73,95.87,89.69,93.31,105.97,111.54,133.84,131.85,104.39,NA,NA,103.57,113.37,156.61,141.3,118.43,118.02,124.14,131.85,144.1,178.56,173.71,140.74,136.86,132.77,132.06,133.44,184.38,162.02,151.97,126.14,128.02,134.81,141.91,178,175.96,155.03,134.1,124.14,149.72,170.85,214.29,202.76,181.21,156.61,144.41,160.39,181.98,209.04,207.81,186.98,162.43,179.28,173.71,188.46,221.49,237.16,192.96,185.2,187.65,203.68,221.75,239.36,187.95,233.23,195.25,191.22,195.3,197.09,216.44,227,203.37,166,166.56,173.35,196.53,239.46,229.91,214.85,166.56,157.94,174.53,187.85,248.39,234.25,211.89,174.43,180.4,185.86,200.36,253.65,265.85,226.14,188.97,167.99,190.71,193.52,253.75,255.08,234.92,221.85,166.97,201.07,224.09,285.55,246.96,239.1,205.72,192.9,199.34,205.26,247.06,237.52,208.27,176.47,155.79,170.34,173.61,220.93,213.63,181.57,141.5,157.17,169.42,180.65,245.53,224.96,201.84,197.4,157.53,143.64,163.71,205.36,196.17,171.82,152.07,149.82,152.12,169.12,220.11,213.63
"4191","county","Scott County","driving","","Iowa","United States",100,108.36,101.35,114.24,99.17,93.93,93.3,107.57,103.18,99.45,99.21,119.11,142.69,97.19,98.55,103.07,102.31,109.88,131.59,154.01,103.86,109.3,104.6,105.55,114,127.62,144.15,101.2,103.68,107.1,104.13,114.47,150.2,152.02,118.52,116.6,111.16,110.15,112.46,139.54,157.11,112.27,110.61,105.79,113.29,122.9,151.44,162.19,119.76,113.5,119.13,120.51,121.75,150.84,158.48,114.9,109.23,117.98,117.05,122.32,144.86,124.9,97.44,97.59,92.43,81.59,81.35,85.55,75.21,55.78,71.35,75.59,78.22,73.88,81.22,73.68,61.26,78.37,78.48,81.59,82.36,87.48,79.42,66.28,77.52,83.33,83.06,86.82,104.35,84.42,52.33,85.07,90.01,95.04,99.11,98.23,103.37,83.85,105.5,103.9,104.09,109.34,112.25,102.85,94.08,105.8,107.41,102.89,121.36,135.7,121.32,97.99,115.18,109.06,124.82,127.44,146.48,142.2,94.86,NA,NA,134.46,131.84,172.14,151.89,120.62,143.18,158.27,159.14,167.48,191.78,170.09,141.59,132.01,164.47,166.62,166.24,195.51,183.36,148.58,135.68,154.17,158.71,176.01,203.12,201.59,160.43,171.77,163.58,175.24,192.46,221.3,236.83,187.77,184.89,190.79,193.97,196.83,230.94,250.51,175.44,172.59,193.68,195.12,210.55,231.63,239.85,183.71,185.26,187.49,197.31,215.99,224.34,169.7,164.41,186.78,188.88,194.42,193.56,234.02,226.7,191,188.97,193.89,176.65,208.56,234.1,229.13,178.02,181.48,182.44,197.78,202.19,240.42,233.28,185.25,184.56,197.33,193.3,203.8,227.71,216.94,173.34,188.63,196.08,196.29,206.3,234.17,223.49,179.28,171.5,186.58,205.41,217.27,256.82,242.08,223.2,203.01,198.02,201.85,206.15,237.43,222.17,171.96,179.78,182.84,182.49,186.85,215.15,225.11,169.64,171.37,175.79,188.85,194.16,229.96,214.15,158.92,151.6,157.09,166.07,169.26,209.52,223.51,165.28,172.19,178.23,180.87,186.02,217.17,221.59
"4235","county","Sioux County","driving","","Iowa","United States",100,110.73,99.6,118.33,53.8,51.81,60.71,108.54,114.31,105.17,113.51,138.5,117.98,82.66,109.14,111.08,97.67,121.11,137.01,143.52,80.18,109.79,108.54,108.89,122.16,120.81,139.84,74.91,106.76,124.24,100.94,111.57,143.37,137.06,82.22,122.26,118.63,119.27,138.6,137.06,175.46,84.85,112.87,120.86,116.84,118.08,150.87,164.38,94.44,103.78,111.23,116,126.18,139.1,127.72,81.52,97.17,122.16,118.73,109.09,132.49,105.91,73.42,90.31,95.28,91.31,81.57,88.28,73.62,42.82,75.41,76.6,74.02,78.04,85.54,57.68,46.7,83.21,91.06,87.73,71.34,78.29,63.59,52.01,87.58,91.8,87.23,83.85,95.33,75.51,28.56,71.63,77.79,87.53,86.64,100.3,91.9,56.83,95.13,107.4,110.63,108.49,123.99,87.83,64.68,100.99,93.54,102.68,114.31,128.12,97.47,70.39,109.29,104.92,108.94,108.79,139.05,102.83,74.07,NA,NA,113.86,138.15,154.55,114.9,89.12,128.12,135.57,155.29,144.71,159.76,124.89,89.57,112.42,143.07,150.27,152.06,181.02,146.9,94.78,139.69,144.86,151.12,156.93,184.65,139.05,101.39,146.75,161.4,158.62,170.49,192.1,156.53,127.52,162.59,171.39,175.36,166.12,209.19,185.89,132.34,172.43,186.69,197.71,206.06,233.58,196.97,151.17,169.1,190.16,183.06,199.3,162.2,131.5,134.92,166.12,193.84,174.76,197.86,265.77,232.49,151.37,181.57,172.28,193.79,196.97,238.35,204.32,128.71,179.43,158.67,177.74,178.89,230.35,177.25,131.35,182.02,172.53,175.96,178.79,195.83,170.49,134.82,167.21,171.68,176.55,184.85,205.46,185.94,136.16,154.6,170.04,176.55,182.76,216.1,174.57,136.12,174.76,163.44,180.33,174.86,245.4,199.55,156.28,171.88,162.2,175.01,184.05,214.11,181.27,135.02,158.92,178.99,165.28,166.87,239.34,222.21,134.38,146.9,152.41,168.41,184.75,216.05,203.43,131.15,166.82,170.39,178.14,198.11,217.49,200.4
"4330","county","Story County","driving","","Iowa","United States",100,100.97,87.35,101.6,69.68,82.88,82.82,91.57,94.04,80.09,90.74,117.8,132.13,91.66,83.14,91.1,91.84,95.61,123.93,127.41,90.4,90.95,85.42,88.74,98.86,112.95,133.76,93.23,89.11,95.94,94.94,91.43,151.8,155.79,111.22,89.48,91.7,92.65,100.74,146.83,167.71,112.2,87.77,89.77,93.73,101.89,141.09,154.72,110.88,94.34,97.39,102.15,107.43,151,154.51,108.27,91.9,94.63,96.96,106.6,130.89,85.54,63.71,58.84,57.17,49.42,51.63,57.55,53.39,38.24,47.08,45.84,49.03,50.86,51.86,46.93,41.21,52.96,51.23,53.04,50.44,48.24,50.78,42.43,46.83,54.41,49.54,50.27,59.78,47.6,28.51,46,50.31,54.01,53.94,60.92,59.52,51.92,54.82,59.22,59.68,65.49,67.23,64.83,56.66,65.43,61.39,63,73.71,86.86,75.07,62.76,65.58,64.98,72.8,79.53,96.09,85.04,61.13,NA,NA,76.27,85.89,104.98,87.75,72.21,84.93,91.85,90.39,96.28,108.37,97.13,74.8,79.95,91.44,92.21,96.74,118.25,102.6,83.56,97.08,96.47,99.44,101.09,118.01,106.58,90.95,102.5,90.33,96.07,117.27,128.6,117.28,101.77,105.54,112.15,113.77,115.53,129.17,122.29,93.56,105,118.5,119.63,128.08,152.79,151.9,113.16,116.67,116.76,119.41,129.82,116.4,79.7,88.94,112.57,114.08,116.08,117.21,144.57,150.97,129.89,124.73,108.62,114.99,127.57,151.09,142.53,117.2,116.4,118.88,121.73,123.94,146.92,137.14,111.95,121.81,119.85,122.04,134.38,150.3,184.72,138.26,158.12,161.8,156.61,166.5,207.52,191.86,155.43,187.47,176.68,202.94,226.38,287.85,366.24,250.57,210.47,195.28,191.61,193.07,214.27,207.76,166.08,164.13,165.82,169.92,174.46,196.04,194.44,143.48,148.49,156.03,155.79,165.71,200.57,178.16,134.41,140.5,145.31,139.23,149.65,186.04,186.03,148.22,143.24,145.67,152.37,160.07,191.3,187.25
"4331","county","Story County","walking","","Iowa","United States",100,88.04,54.29,51.27,37.81,34,22.94,19.7,39.31,40.32,35.72,48.05,44.67,21.7,31.46,31.8,29.74,31.15,43.76,45.71,27.62,29.68,28.05,26.86,34.26,33.3,37.1,21.16,28.58,31.01,29.37,28.22,46.47,45.77,23.73,22.77,27.71,25.48,30.42,43.99,58.32,28.02,23.67,23.93,29.26,30.42,38.74,55.87,24.07,25.03,25.79,29.46,28.64,46.56,63.12,27.74,22.07,26.55,27.71,31.43,24.8,13.63,8.75,9.99,11.99,10.92,8.58,10.5,11.06,6.8,10.21,10.02,9.9,11.68,11.57,11.57,7.03,13.29,13.09,12.5,10.55,9.9,10.02,8.92,9.76,14.87,11.96,9.79,13.21,10.69,9.68,9.4,12.73,11.31,10.89,11.29,14,13.26,13.66,12.33,11.6,15.8,13.37,13.71,10.58,16.82,11.29,14.5,15.1,21.81,17.55,15.12,11.82,11,14.33,19.78,20.88,17.55,9.06,15.21,13.26,15.66,20.34,27,24.15,14.76,17.41,23.81,21.08,21.5,25.96,22.32,17.72,15.43,19.75,22.01,25.73,26.55,29.46,16.56,19.89,24.35,20.85,22.66,30.87,24.44,19.67,23.45,17.27,21.76,27.2,26.78,26.92,16.65,22.35,24.69,26.13,26.44,25.71,28.7,15.97,21.87,23.93,23.79,29.01,34.31,34.96,22.55,23.7,25.96,27.6,24.04,21.81,16.37,14.33,22.77,28.36,26.58,23.36,33.21,33.41,26.07,27.62,22.63,26.47,25.82,32.34,33.41,22.46,23.79,25.14,28.13,24.77,33.44,32.25,23.31,29.66,28.47,33.72,31.57,42.04,51.1,33.01,54.43,59.03,64.5,65.01,86.46,70.03,56.46,43.91,75.45,101.92,126.02,169.53,483.24,141.48,196.22,166.06,140.55,122.46,115.74,95.37,62.25,87.22,92.58,87.84,79.18,79.74,81.29,42.95,61.48,67.13,67.95,61.91,76.64,64.56,41.82,48.53,55.59,54.8,61.43,74.32,105.28,43.14,57.08,59.37,58.47,64.36,77.82,80.64
"4507","county","Wapello County","driving","","Iowa","United States",100,114.43,103.7,124.09,71.73,87.39,81.44,100.43,115.08,88.3,96.24,102.84,143.67,85.84,109.07,107.35,96.14,122.69,128,145.76,92.38,120.39,114.97,107.19,114,143.67,132.94,94.58,121.14,104.51,108.69,100.16,135.62,139.32,103.65,115.08,131.6,115.08,120.01,134.01,136.86,104.99,107.62,100.38,120.6,111.7,139.43,154.35,107.19,109.82,116.42,123.71,121.78,145.87,157.08,119.1,121.41,126.23,126.29,131.17,151.77,131.44,91.68,103.7,100.27,93.29,92.81,103.81,93.88,69.1,93.03,88.41,85.19,90.08,91.68,93.13,66.36,86.32,95.65,87.61,83.69,102.58,87.82,72.85,78.92,82.51,88.68,86.16,108.85,89.59,58.15,84.28,85.78,101.18,89.91,100.16,101.72,90.4,102.63,106.6,116.36,119.1,109.92,120.92,103.43,101.02,109.23,119.26,120.6,153.11,130.58,107.4,115.13,131.12,124.25,125.75,156.97,129.56,106.22,NA,NA,133.53,131.38,143.88,140.29,111.86,145.39,134.82,152.41,154.88,170.12,152.25,126.72,121.3,141.95,140.56,151.98,184.55,166.47,125.16,158.74,174.89,172.42,169.69,194.26,171.3,162.77,163.25,148.34,162.5,175.86,211.27,200.48,160.73,186.32,163.63,204.61,191.26,201.72,219.96,147.64,173.71,169.58,174.52,191.47,214,203.33,161.16,168.19,174.25,168.94,196.57,226.77,158.42,163.89,170.92,171.67,169.85,188.57,234.92,205.04,169.47,179.51,180.26,159.28,199.03,214.11,204.18,156.28,166.09,178.22,169.47,184.6,212.55,199.84,155.9,183.91,164.97,156.38,185.14,214.91,220.55,154.56,181.55,173.71,200.21,193.83,219.42,220.92,178.92,170.01,185.94,183.53,201.72,224.14,211.16,171.89,180.31,172,178.97,191.68,219.05,217.06,156.92,155.85,161.05,169.05,157.62,195.65,206.49,154.83,156.6,178.7,165.45,207.08,247.1,218.94,172.37,158.74,179.94,177.25,172.53,195.71,203.11,160.52,156.92,191.09,168.19,173.34,203.86,213.25
"4515","county","Warren County","driving","","Iowa","United States",100,99.96,91.02,113.81,56.26,85.64,87.96,105.24,96.94,77.57,88.95,108.38,126.69,85.15,91.15,102.68,89.65,109.02,114,133.94,95.08,95.52,94.13,93.64,102.49,107.46,128.36,99.28,93.81,94.38,94.85,92.54,131.21,154.78,99.26,100.61,94.42,100.87,106.36,132.93,147.1,101.58,98.27,94.36,102.03,112.44,131.49,153.37,112.23,98.12,103.8,111.76,113.98,139.54,151.3,112.16,101.69,104.69,108.38,106.25,141.25,109.14,80.57,91,85.24,77.32,78.04,92.63,84.37,51.93,75.14,73.31,74.8,76.6,80.61,65.11,58.86,80.53,81.01,79.92,73.98,75.18,75.73,65.83,72.84,82.98,81.12,79.3,94.87,74.59,40.63,75.35,76.75,76.35,75.02,93.73,97.61,83.65,93.12,93.43,92.38,100.93,101.69,113.28,98.61,100.08,93.56,96.79,108.87,151.74,121.29,103.38,100.44,90.12,115.56,115.37,132.99,133.07,89.84,NA,NA,116.37,114.49,160.82,135.82,104.2,127.65,141.5,138.99,145.7,164.58,155.33,114.91,110.69,123.59,136.43,143.06,171.53,157.51,119.49,143.48,144.18,142.83,153.81,179.98,165.77,140,155.54,132.25,138.78,173.16,193.66,204.14,151.28,158.31,170.33,170.73,170.52,189.19,204.44,147.2,153.58,165.55,175.63,173.6,206.61,229.84,187.65,162.41,172.54,171.09,207.2,187.12,160.17,151.59,178.1,167.96,170.69,179.7,216.58,234.13,176.98,159.66,159.98,149.63,171.64,211.87,220.23,161.46,157.32,160.11,180.15,179.22,207.69,210.62,169.63,164.69,163.23,166.91,183.59,207.73,202.24,153.96,159.18,167.16,173.88,168.89,226.17,202.28,160.42,156.07,172.63,182.75,185.34,213.43,199.41,160.8,159.24,154.78,170.16,169.52,207.77,202.37,157.82,152.65,150.05,156.62,161.1,209.25,196.16,153.88,147.48,157.04,150.73,167.43,222.89,191.89,140.65,149.1,131.85,142.96,145.87,176.47,184.96,161.61,157.15,153.73,146.36,169.63,202.98,207.71
"4546","county","Washington County","driving","","Iowa","United States",100,107.96,84.75,133.09,81.43,67.35,85.48,107.59,105.38,93.81,104.57,111.94,156.74,93,116.95,103.24,99.41,115.48,145.03,146.94,96.54,111.5,113.41,113.71,118.2,137.51,136.7,107.96,107.22,111.27,101.25,104.72,148.56,175.46,106.56,117.98,101.92,104.42,125.94,142.89,142.74,112.97,107.22,108.7,125.28,127.78,154.16,162.42,104.05,107.3,107.22,111.79,122.11,154.53,170.45,115.55,104.57,112.45,123.14,127.63,140.53,127.19,85.41,95.95,93.96,87.69,87.25,101.84,84.89,55.49,82.46,75.53,78.92,78.11,77.23,62.86,52.39,80.4,78.41,83.12,92.93,83.42,62.42,61.53,74.13,86.07,77.82,81.36,100.81,70.82,50.77,75.46,75.17,82.39,86.66,73.91,83.79,62.12,92.34,89.76,91.82,98.67,100.07,90.05,79.15,104.57,104.94,94.47,127.78,143.55,124.69,91.16,101.03,96.54,113.19,114.52,136.33,131.69,82.76,NA,NA,104.86,112.68,153.5,130.43,106.34,125.94,130.95,124.02,158,165,148.49,122.48,117.24,142.74,147.53,144.22,166.1,172.14,128.37,164.92,150.11,146.5,153.65,196.54,201.69,153.43,172.29,150.33,170.3,165.36,200,178.41,153.65,188.28,181.36,183.64,184.01,202.73,214,156.82,172.88,183.86,182.9,199.26,233.09,221.22,174.5,201.55,191.82,189.24,207.89,214.08,148.42,158.81,194.99,184.45,194.33,191.89,238.47,218.72,177.01,171.63,181.58,179.22,195.06,211.13,204.35,169.34,173.47,178.78,210.54,207.96,244.8,215.4,168.75,164.55,178.56,176.71,198.53,216.73,224.76,177.16,189.98,182.9,186.96,179.37,233.16,191.08,165.14,155.05,201.77,190.05,199.71,235.59,200.81,183.35,199.48,189.98,196.24,189.83,217.17,220.04,156.23,175.83,168.83,166.54,181.72,227.12,208.84,143.99,166.62,155.34,168.68,177.23,226.09,208.99,148.78,169.12,170.89,150.41,169.2,222.25,199.78,165.66,148.34,166.84,171.33,191.23,233.82,216.43
"4586","county","Webster County","driving","","Iowa","United States",100,99.97,88.55,113.51,52.61,46.78,69.18,86.86,102.36,82.28,95.08,127.15,140.25,101.48,100.84,92.69,93.97,102.29,125.46,128.12,89.9,101.52,99.36,102.02,99.63,112.13,125.46,93.7,99.63,108.29,91.24,89.76,131.66,125.06,101.82,97.07,100.77,108.02,103.77,128.26,129.81,93.2,103.74,100.71,113.94,109.57,131.12,141.73,97.24,106.1,113.94,109.33,113.24,144.93,137.35,97.31,105.49,107.92,106.53,110.85,137.25,95.25,78.34,89.39,92.99,77.16,75.31,82.52,71.57,58.24,70.56,65.07,69.75,70.5,71.14,62.85,59.18,69.69,74.74,75.65,76.19,73.39,68.37,53.22,73.59,86.56,73.9,74.17,80.03,71.14,36.58,70.12,72.21,76.66,85.01,93.1,88.75,78.17,85.58,82.42,93.23,103.3,104.21,91.85,77.77,97.91,93.23,99.02,105.12,127.45,107.14,86.9,93.9,102.56,99.76,108.82,134.19,110.41,86.86,NA,NA,107.75,115.76,141.73,117.75,97.17,119.1,121.12,121.35,124.96,153.05,129.54,102.12,106.37,116.17,131.83,140.25,163.89,137.89,105.76,139.58,139.17,134.12,139.61,167.7,157.83,125.93,138.67,128.86,136.34,163.35,180.53,154.06,136.98,137.32,151.26,165.51,154.73,197.31,193.7,137.32,148.53,150.25,169.55,166.35,199.36,217.21,161.2,150.72,165.78,161.4,192.08,183.63,134.15,156.96,178.44,168.64,160.32,171.98,205.49,179.45,149.58,182.59,165.34,175.88,189.53,223.21,213.03,183.5,172.18,163.59,179.25,196.26,221.89,214.45,173.69,269.59,277.33,260.83,241.66,284.04,213.98,165.98,175.92,175.01,188.18,199.36,235.7,201.01,169.05,189.69,196.36,187.07,206.06,235.74,211.62,178.24,181.91,174.64,177.91,179.52,226.57,191.92,153.45,164.74,150.76,158.71,182.22,211.59,192.93,144.22,156.42,169.59,154.63,182.22,249.65,195.22,153.22,162.24,144.66,158.37,183.33,210.61,182.86,142.3,151.16,164.03,162.14,174.94,223.17,215.39
