geo_type,region,transportation_type,alternative_name,sub-region,country,date,rel_mobility
city,Columbia,walking,NA,South Carolina,United States,2020-06-08,54.25
city,Columbia,walking,NA,South Carolina,United States,2020-06-09,60.02
city,Columbia,walking,NA,South Carolina,United States,2020-06-10,54.86
city,Columbia,walking,NA,South Carolina,United States,2020-06-11,60.65
city,Columbia,walking,NA,South Carolina,United States,2020-06-12,67.31
city,Columbia,walking,NA,South Carolina,United States,2020-06-13,64.03
city,Columbia,walking,NA,South Carolina,United States,2020-06-14,48.26
city,Columbia,walking,NA,South Carolina,United States,2020-06-15,55.69
city,Columbia,walking,NA,South Carolina,United States,2020-06-16,51.54
city,Columbia,walking,NA,South Carolina,United States,2020-06-17,53.7
city,Columbia,walking,NA,South Carolina,United States,2020-06-18,55.76
city,Columbia,walking,NA,South Carolina,United States,2020-06-19,67.19
city,Columbia,walking,NA,South Carolina,United States,2020-06-20,69.53
city,Columbia,walking,NA,South Carolina,United States,2020-06-21,42.29
city,Columbia,walking,NA,South Carolina,United States,2020-06-22,55.2
city,Columbia,walking,NA,South Carolina,United States,2020-06-23,60.95
city,Columbia,walking,NA,South Carolina,United States,2020-06-24,56.9
city,Columbia,walking,NA,South Carolina,United States,2020-06-25,62.65
city,Columbia,walking,NA,South Carolina,United States,2020-06-26,68.22
city,Columbia,walking,NA,South Carolina,United States,2020-06-27,69.21
city,Columbia,walking,NA,South Carolina,United States,2020-06-28,47.11
city,Columbia,walking,NA,South Carolina,United States,2020-06-29,59.23
city,Columbia,walking,NA,South Carolina,United States,2020-06-30,61.87
city,Columbia,walking,NA,South Carolina,United States,2020-07-01,61.86
city,Columbia,walking,NA,South Carolina,United States,2020-07-02,62.98
city,Columbia,walking,NA,South Carolina,United States,2020-07-03,68
city,Columbia,walking,NA,South Carolina,United States,2020-07-04,53.19
city,Columbia,walking,NA,South Carolina,United States,2020-07-05,45.92
city,Columbia,walking,NA,South Carolina,United States,2020-07-06,55.27
city,Columbia,walking,NA,South Carolina,United States,2020-07-07,57.79
city,Columbia,walking,NA,South Carolina,United States,2020-07-08,58.08
city,Columbia,walking,NA,South Carolina,United States,2020-07-09,63.56
city,Columbia,walking,NA,South Carolina,United States,2020-07-10,70.43
city,Columbia,walking,NA,South Carolina,United States,2020-07-11,67.82
city,Columbia,walking,NA,South Carolina,United States,2020-07-12,47.51
city,Columbia,walking,NA,South Carolina,United States,2020-07-13,59.67
city,Columbia,walking,NA,South Carolina,United States,2020-07-14,59.7
city,Columbia,walking,NA,South Carolina,United States,2020-07-15,64.34
city,Columbia,walking,NA,South Carolina,United States,2020-07-16,63.58
city,Columbia,walking,NA,South Carolina,United States,2020-07-17,73.68
city,Columbia,walking,NA,South Carolina,United States,2020-07-18,74.35
city,Columbia,walking,NA,South Carolina,United States,2020-07-19,46.88
city,Columbia,walking,NA,South Carolina,United States,2020-07-20,58.87
city,Columbia,walking,NA,South Carolina,United States,2020-07-21,60.1
city,Columbia,walking,NA,South Carolina,United States,2020-07-22,60.4
city,Columbia,walking,NA,South Carolina,United States,2020-07-23,64.87
city,Columbia,walking,NA,South Carolina,United States,2020-07-24,72.21
city,Columbia,walking,NA,South Carolina,United States,2020-07-25,71.33
city,Columbia,walking,NA,South Carolina,United States,2020-07-26,51.07
city,Columbia,walking,NA,South Carolina,United States,2020-07-27,62.83
city,Columbia,walking,NA,South Carolina,United States,2020-07-28,66.42
city,Columbia,walking,NA,South Carolina,United States,2020-07-29,65.24
city,Columbia,walking,NA,South Carolina,United States,2020-07-30,65
city,Columbia,walking,NA,South Carolina,United States,2020-07-31,74.51
city,Columbia,walking,NA,South Carolina,United States,2020-08-01,73.8
city,Columbia,walking,NA,South Carolina,United States,2020-08-02,50.18
city,Columbia,walking,NA,South Carolina,United States,2020-08-03,60.25
city,Columbia,walking,NA,South Carolina,United States,2020-08-04,71.17
city,Columbia,walking,NA,South Carolina,United States,2020-08-05,64.92
city,Columbia,walking,NA,South Carolina,United States,2020-08-06,72.25
city,Columbia,walking,NA,South Carolina,United States,2020-08-07,80.79
city,Columbia,walking,NA,South Carolina,United States,2020-08-08,86.27
city,Columbia,walking,NA,South Carolina,United States,2020-08-09,70.14
city,Columbia,walking,NA,South Carolina,United States,2020-08-10,90.22
city,Columbia,walking,NA,South Carolina,United States,2020-08-11,91.81
city,Columbia,walking,NA,South Carolina,United States,2020-08-12,96.04
city,Columbia,walking,NA,South Carolina,United States,2020-08-13,86.49
city,Columbia,walking,NA,South Carolina,United States,2020-08-14,103.41
city,Columbia,walking,NA,South Carolina,United States,2020-08-15,110.99
city,Columbia,walking,NA,South Carolina,United States,2020-08-16,111.41
city,Columbia,walking,NA,South Carolina,United States,2020-08-17,149.58
city,Columbia,walking,NA,South Carolina,United States,2020-08-18,151.13
city,Columbia,walking,NA,South Carolina,United States,2020-08-19,163.02
city,Columbia,walking,NA,South Carolina,United States,2020-08-20,191.48
city,Columbia,walking,NA,South Carolina,United States,2020-08-21,163.29
city,Columbia,walking,NA,South Carolina,United States,2020-08-22,120.02
city,Columbia,walking,NA,South Carolina,United States,2020-08-23,88.05
city,Columbia,walking,NA,South Carolina,United States,2020-08-24,152.62
city,Columbia,walking,NA,South Carolina,United States,2020-08-25,130.35
city,Columbia,walking,NA,South Carolina,United States,2020-08-26,113.13
city,Columbia,walking,NA,South Carolina,United States,2020-08-27,106.97
city,Columbia,walking,NA,South Carolina,United States,2020-08-28,108.02
city,Columbia,walking,NA,South Carolina,United States,2020-08-29,98.12
city,Columbia,walking,NA,South Carolina,United States,2020-08-30,64.91
city,Columbia,walking,NA,South Carolina,United States,2020-08-31,89.01
city,Columbia,walking,NA,South Carolina,United States,2020-09-01,89.45
city,Columbia,walking,NA,South Carolina,United States,2020-09-02,87.79
city,Columbia,walking,NA,South Carolina,United States,2020-09-03,91.68
city,Columbia,walking,NA,South Carolina,United States,2020-09-04,100.8
city,Columbia,walking,NA,South Carolina,United States,2020-09-05,89.26
city,Columbia,walking,NA,South Carolina,United States,2020-09-06,68.93
city,Columbia,walking,NA,South Carolina,United States,2020-09-07,72.78
city,Columbia,walking,NA,South Carolina,United States,2020-09-08,84.32
city,Columbia,walking,NA,South Carolina,United States,2020-09-09,83.18
city,Columbia,walking,NA,South Carolina,United States,2020-09-10,91.93
city,Columbia,walking,NA,South Carolina,United States,2020-09-11,102.12
city,Columbia,walking,NA,South Carolina,United States,2020-09-12,100.75
city,Columbia,walking,NA,South Carolina,United States,2020-09-13,66.09
city,Columbia,walking,NA,South Carolina,United States,2020-09-14,78.85
city,Columbia,walking,NA,South Carolina,United States,2020-09-15,86.76
city,Columbia,walking,NA,South Carolina,United States,2020-09-16,79.4
city,Columbia,walking,NA,South Carolina,United States,2020-09-17,76.41
city,Columbia,walking,NA,South Carolina,United States,2020-09-18,99.44
city,Columbia,walking,NA,South Carolina,United States,2020-09-19,100.37
city,Columbia,walking,NA,South Carolina,United States,2020-09-20,63.21
city,Columbia,walking,NA,South Carolina,United States,2020-09-21,81.63
city,Columbia,walking,NA,South Carolina,United States,2020-09-22,79.78
city,Columbia,walking,NA,South Carolina,United States,2020-09-23,78.64
city,Columbia,walking,NA,South Carolina,United States,2020-09-24,83.5
city,Columbia,walking,NA,South Carolina,United States,2020-09-25,105.14
city,Columbia,walking,NA,South Carolina,United States,2020-09-26,144.6
city,Columbia,walking,NA,South Carolina,United States,2020-09-27,61.79
city,Columbia,walking,NA,South Carolina,United States,2020-09-28,70.12
city,Columbia,walking,NA,South Carolina,United States,2020-09-29,70.09
city,Columbia,walking,NA,South Carolina,United States,2020-09-30,80.92
city,Columbia,walking,NA,South Carolina,United States,2020-10-01,84.12
city,Columbia,walking,NA,South Carolina,United States,2020-10-02,102.21
city,Columbia,walking,NA,South Carolina,United States,2020-10-03,115.73
city,Columbia,walking,NA,South Carolina,United States,2020-10-04,63.14
city,Columbia,walking,NA,South Carolina,United States,2020-10-05,70.91
city,Columbia,walking,NA,South Carolina,United States,2020-10-06,75.68
city,Columbia,walking,NA,South Carolina,United States,2020-10-07,76.5
city,Columbia,walking,NA,South Carolina,United States,2020-10-08,79.31
city,Columbia,walking,NA,South Carolina,United States,2020-10-09,93.5
city,Columbia,walking,NA,South Carolina,United States,2020-10-10,95.21
city,Greenville,driving,NA,South Carolina,United States,2020-01-13,100
city,Greenville,driving,NA,South Carolina,United States,2020-01-14,103.01
city,Greenville,driving,NA,South Carolina,United States,2020-01-15,105.67
city,Greenville,driving,NA,South Carolina,United States,2020-01-16,112.91
city,Greenville,driving,NA,South Carolina,United States,2020-01-17,128.53
city,Greenville,driving,NA,South Carolina,United States,2020-01-18,115.23
city,Greenville,driving,NA,South Carolina,United States,2020-01-19,85.25
city,Greenville,driving,NA,South Carolina,United States,2020-01-20,107.11
city,Greenville,driving,NA,South Carolina,United States,2020-01-21,105.05
city,Greenville,driving,NA,South Carolina,United States,2020-01-22,110.47
city,Greenville,driving,NA,South Carolina,United States,2020-01-23,111.52
city,Greenville,driving,NA,South Carolina,United States,2020-01-24,117.82
city,Greenville,driving,NA,South Carolina,United States,2020-01-25,126.88
city,Greenville,driving,NA,South Carolina,United States,2020-01-26,80.84
city,Greenville,driving,NA,South Carolina,United States,2020-01-27,99.38
city,Greenville,driving,NA,South Carolina,United States,2020-01-28,106.97
city,Greenville,driving,NA,South Carolina,United States,2020-01-29,105.6
city,Greenville,driving,NA,South Carolina,United States,2020-01-30,111.9
city,Greenville,driving,NA,South Carolina,United States,2020-01-31,120.88
city,Greenville,driving,NA,South Carolina,United States,2020-02-01,127.72
city,Greenville,driving,NA,South Carolina,United States,2020-02-02,81.78
city,Greenville,driving,NA,South Carolina,United States,2020-02-03,103.55
city,Greenville,driving,NA,South Carolina,United States,2020-02-04,106.01
city,Greenville,driving,NA,South Carolina,United States,2020-02-05,106.61
city,Greenville,driving,NA,South Carolina,United States,2020-02-06,100.47
city,Greenville,driving,NA,South Carolina,United States,2020-02-07,127.37
city,Greenville,driving,NA,South Carolina,United States,2020-02-08,101.12
city,Greenville,driving,NA,South Carolina,United States,2020-02-09,83.9
city,Greenville,driving,NA,South Carolina,United States,2020-02-10,109.1
city,Greenville,driving,NA,South Carolina,United States,2020-02-11,110.18
city,Greenville,driving,NA,South Carolina,United States,2020-02-12,113.46
city,Greenville,driving,NA,South Carolina,United States,2020-02-13,122.8
city,Greenville,driving,NA,South Carolina,United States,2020-02-14,153.77
city,Greenville,driving,NA,South Carolina,United States,2020-02-15,139.69
city,Greenville,driving,NA,South Carolina,United States,2020-02-16,92.54
city,Greenville,driving,NA,South Carolina,United States,2020-02-17,113.13
city,Greenville,driving,NA,South Carolina,United States,2020-02-18,110.75
city,Greenville,driving,NA,South Carolina,United States,2020-02-19,112.31
city,Greenville,driving,NA,South Carolina,United States,2020-02-20,103.42
city,Greenville,driving,NA,South Carolina,United States,2020-02-21,142.6
city,Greenville,driving,NA,South Carolina,United States,2020-02-22,143.49
city,Greenville,driving,NA,South Carolina,United States,2020-02-23,94.1
city,Greenville,driving,NA,South Carolina,United States,2020-02-24,103.84
city,Greenville,driving,NA,South Carolina,United States,2020-02-25,114.57
city,Greenville,driving,NA,South Carolina,United States,2020-02-26,119.64
city,Greenville,driving,NA,South Carolina,United States,2020-02-27,133.26
city,Greenville,driving,NA,South Carolina,United States,2020-02-28,149.06
city,Greenville,driving,NA,South Carolina,United States,2020-02-29,153.92
city,Greenville,driving,NA,South Carolina,United States,2020-03-01,95
city,Greenville,driving,NA,South Carolina,United States,2020-03-02,110.81
city,Greenville,driving,NA,South Carolina,United States,2020-03-03,113.02
city,Greenville,driving,NA,South Carolina,United States,2020-03-04,117.56
city,Greenville,driving,NA,South Carolina,United States,2020-03-05,120.65
city,Greenville,driving,NA,South Carolina,United States,2020-03-06,147.62
city,Greenville,driving,NA,South Carolina,United States,2020-03-07,144.97
city,Greenville,driving,NA,South Carolina,United States,2020-03-08,105.5
city,Greenville,driving,NA,South Carolina,United States,2020-03-09,115.82
city,Greenville,driving,NA,South Carolina,United States,2020-03-10,119.08
city,Greenville,driving,NA,South Carolina,United States,2020-03-11,120.36
city,Greenville,driving,NA,South Carolina,United States,2020-03-12,120.41
city,Greenville,driving,NA,South Carolina,United States,2020-03-13,132.26
city,Greenville,driving,NA,South Carolina,United States,2020-03-14,123.49
city,Greenville,driving,NA,South Carolina,United States,2020-03-15,77.03
city,Greenville,driving,NA,South Carolina,United States,2020-03-16,89.22
city,Greenville,driving,NA,South Carolina,United States,2020-03-17,84.84
city,Greenville,driving,NA,South Carolina,United States,2020-03-18,78.38
city,Greenville,driving,NA,South Carolina,United States,2020-03-19,78.17
city,Greenville,driving,NA,South Carolina,United States,2020-03-20,86.74
city,Greenville,driving,NA,South Carolina,United States,2020-03-21,72.19
city,Greenville,driving,NA,South Carolina,United States,2020-03-22,47.16
city,Greenville,driving,NA,South Carolina,United States,2020-03-23,60.36
city,Greenville,driving,NA,South Carolina,United States,2020-03-24,61.31
city,Greenville,driving,NA,South Carolina,United States,2020-03-25,68.1
city,Greenville,driving,NA,South Carolina,United States,2020-03-26,68.81
city,Greenville,driving,NA,South Carolina,United States,2020-03-27,78.15
city,Greenville,driving,NA,South Carolina,United States,2020-03-28,66.23
city,Greenville,driving,NA,South Carolina,United States,2020-03-29,48.52
city,Greenville,driving,NA,South Carolina,United States,2020-03-30,66.14
city,Greenville,driving,NA,South Carolina,United States,2020-03-31,64.6
city,Greenville,driving,NA,South Carolina,United States,2020-04-01,67.58
city,Greenville,driving,NA,South Carolina,United States,2020-04-02,66.85
city,Greenville,driving,NA,South Carolina,United States,2020-04-03,73.57
city,Greenville,driving,NA,South Carolina,United States,2020-04-04,61.62
city,Greenville,driving,NA,South Carolina,United States,2020-04-05,45.98
